06:07:03 - root - INFO - Interface web démarrée sur http://127.0.0.1:5000
07:51:55 - root - INFO - --- Analyse de EURUSD ---
07:51:55 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:51:55 - root - INFO - PATTERN DÉTECTÉ sur EURUSD: [Order_Block_Buy] - Direction: BUY
07:51:55 - MT5Executor - INFO - Préparation de l'ordre BUY 0.32 lot(s) de EURUSD @ 1.162
07:51:55 - MT5Executor - INFO - Ordre placé avec succès: Ticket #9907963
07:51:55 - root - INFO - --- Analyse de GBPUSD ---
07:51:55 - root - INFO - --- Analyse de BTCUSD ---
07:51:55 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:51:55 - root - INFO - --- Analyse de ETHUSD ---
07:51:55 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:52:15 - root - INFO - --- Analyse de XAUUSD ---
07:52:15 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:52:15 - root - INFO - --- Analyse de EURUSD ---
07:52:15 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:52:15 - root - INFO - --- Analyse de GBPUSD ---
07:52:15 - root - INFO - --- Analyse de BTCUSD ---
07:52:15 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:52:15 - root - INFO - --- Analyse de ETHUSD ---
07:52:15 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:52:35 - root - INFO - --- Analyse de XAUUSD ---
07:52:35 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:52:35 - root - INFO - --- Analyse de EURUSD ---
07:52:35 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:52:35 - root - INFO - --- Analyse de GBPUSD ---
07:52:35 - root - INFO - --- Analyse de BTCUSD ---
07:52:35 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:52:35 - root - INFO - --- Analyse de ETHUSD ---
07:52:35 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:52:55 - root - INFO - --- Analyse de XAUUSD ---
07:52:55 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:52:55 - root - INFO - --- Analyse de EURUSD ---
07:52:55 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:52:55 - root - INFO - --- Analyse de GBPUSD ---
07:52:55 - root - INFO - --- Analyse de BTCUSD ---
07:52:55 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:52:55 - root - INFO - --- Analyse de ETHUSD ---
07:52:55 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:53:15 - root - INFO - --- Analyse de XAUUSD ---
07:53:15 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:53:15 - root - INFO - --- Analyse de EURUSD ---
07:53:15 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:53:15 - root - INFO - --- Analyse de GBPUSD ---
07:53:15 - root - INFO - --- Analyse de BTCUSD ---
07:53:15 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:53:15 - root - INFO - --- Analyse de ETHUSD ---
07:53:15 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:53:35 - root - INFO - --- Analyse de XAUUSD ---
07:53:35 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:53:35 - root - INFO - --- Analyse de EURUSD ---
07:53:35 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:53:35 - root - INFO - --- Analyse de GBPUSD ---
07:53:35 - root - INFO - --- Analyse de BTCUSD ---
07:53:35 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:53:35 - root - INFO - --- Analyse de ETHUSD ---
07:53:35 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:53:55 - root - INFO - --- Analyse de XAUUSD ---
07:53:55 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:53:55 - root - INFO - --- Analyse de EURUSD ---
07:53:55 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:53:55 - root - INFO - --- Analyse de GBPUSD ---
07:53:55 - root - INFO - --- Analyse de BTCUSD ---
07:53:55 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:53:55 - root - INFO - --- Analyse de ETHUSD ---
07:53:55 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:54:15 - root - INFO - --- Analyse de XAUUSD ---
07:54:15 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:54:15 - root - INFO - --- Analyse de EURUSD ---
07:54:15 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:54:15 - root - INFO - --- Analyse de GBPUSD ---
07:54:15 - root - INFO - --- Analyse de BTCUSD ---
07:54:15 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:54:15 - root - INFO - --- Analyse de ETHUSD ---
07:54:15 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:54:35 - root - INFO - --- Analyse de XAUUSD ---
07:54:35 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:54:35 - root - INFO - --- Analyse de EURUSD ---
07:54:35 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:54:35 - root - INFO - --- Analyse de GBPUSD ---
07:54:35 - root - INFO - --- Analyse de BTCUSD ---
07:54:35 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:54:35 - root - INFO - --- Analyse de ETHUSD ---
07:54:35 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:54:55 - root - INFO - --- Analyse de XAUUSD ---
07:54:55 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:54:55 - root - INFO - --- Analyse de EURUSD ---
07:54:55 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:54:55 - root - INFO - --- Analyse de GBPUSD ---
07:54:55 - root - INFO - --- Analyse de BTCUSD ---
07:54:55 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:54:55 - root - INFO - --- Analyse de ETHUSD ---
07:54:55 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:55:15 - root - INFO - --- Analyse de XAUUSD ---
07:55:15 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:55:15 - root - INFO - --- Analyse de EURUSD ---
07:55:15 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:55:15 - root - INFO - --- Analyse de GBPUSD ---
07:55:15 - root - INFO - --- Analyse de BTCUSD ---
07:55:15 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:55:15 - root - INFO - --- Analyse de ETHUSD ---
07:55:15 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:55:35 - root - INFO - --- Analyse de XAUUSD ---
07:55:35 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:55:35 - root - INFO - --- Analyse de EURUSD ---
07:55:35 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:55:35 - root - INFO - --- Analyse de GBPUSD ---
07:55:35 - root - INFO - --- Analyse de BTCUSD ---
07:55:35 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:55:35 - root - INFO - --- Analyse de ETHUSD ---
07:55:35 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:55:55 - root - INFO - --- Analyse de XAUUSD ---
07:55:55 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:55:55 - root - INFO - --- Analyse de EURUSD ---
07:55:55 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:55:55 - root - INFO - --- Analyse de GBPUSD ---
07:55:55 - root - INFO - --- Analyse de BTCUSD ---
07:55:55 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:55:55 - root - INFO - --- Analyse de ETHUSD ---
07:55:55 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:56:15 - root - INFO - --- Analyse de XAUUSD ---
07:56:15 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:56:15 - root - INFO - --- Analyse de EURUSD ---
07:56:15 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:56:15 - root - INFO - --- Analyse de GBPUSD ---
07:56:15 - root - INFO - --- Analyse de BTCUSD ---
07:56:15 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:56:15 - root - INFO - --- Analyse de ETHUSD ---
07:56:15 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:56:35 - root - INFO - --- Analyse de XAUUSD ---
07:56:35 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:56:35 - root - INFO - --- Analyse de EURUSD ---
07:56:35 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:56:35 - root - INFO - --- Analyse de GBPUSD ---
07:56:35 - root - INFO - --- Analyse de BTCUSD ---
07:56:35 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:56:35 - root - INFO - --- Analyse de ETHUSD ---
07:56:35 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:56:55 - root - INFO - --- Analyse de XAUUSD ---
07:56:55 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:56:55 - root - INFO - --- Analyse de EURUSD ---
07:56:55 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:56:55 - root - INFO - --- Analyse de GBPUSD ---
07:56:55 - root - INFO - --- Analyse de BTCUSD ---
07:56:55 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:56:55 - root - INFO - --- Analyse de ETHUSD ---
07:56:55 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:57:15 - root - INFO - --- Analyse de XAUUSD ---
07:57:15 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:57:15 - root - INFO - --- Analyse de EURUSD ---
07:57:15 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:57:15 - root - INFO - --- Analyse de GBPUSD ---
07:57:15 - root - INFO - --- Analyse de BTCUSD ---
07:57:15 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:57:15 - root - INFO - --- Analyse de ETHUSD ---
07:57:15 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:57:35 - root - INFO - --- Analyse de XAUUSD ---
07:57:35 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:57:35 - root - INFO - --- Analyse de EURUSD ---
07:57:35 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:57:35 - root - INFO - --- Analyse de GBPUSD ---
07:57:35 - root - INFO - --- Analyse de BTCUSD ---
07:57:35 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:57:35 - root - INFO - --- Analyse de ETHUSD ---
07:57:35 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:57:55 - root - INFO - --- Analyse de XAUUSD ---
07:57:55 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:57:55 - root - INFO - --- Analyse de EURUSD ---
07:57:55 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:57:55 - root - INFO - --- Analyse de GBPUSD ---
07:57:55 - root - INFO - --- Analyse de BTCUSD ---
07:57:55 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:57:55 - root - INFO - --- Analyse de ETHUSD ---
07:57:55 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:58:15 - root - INFO - --- Analyse de XAUUSD ---
07:58:15 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:58:15 - root - INFO - --- Analyse de EURUSD ---
07:58:15 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:58:15 - root - INFO - --- Analyse de GBPUSD ---
07:58:15 - root - INFO - --- Analyse de BTCUSD ---
07:58:15 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:58:15 - root - INFO - --- Analyse de ETHUSD ---
07:58:15 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:58:35 - root - INFO - --- Analyse de XAUUSD ---
07:58:35 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:58:35 - root - INFO - --- Analyse de EURUSD ---
07:58:35 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:58:35 - root - INFO - --- Analyse de GBPUSD ---
07:58:35 - root - INFO - --- Analyse de BTCUSD ---
07:58:35 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:58:35 - root - INFO - --- Analyse de ETHUSD ---
07:58:35 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:58:55 - root - INFO - --- Analyse de XAUUSD ---
07:58:55 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:58:55 - root - INFO - --- Analyse de EURUSD ---
07:58:55 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:58:55 - root - INFO - --- Analyse de GBPUSD ---
07:58:55 - root - INFO - --- Analyse de BTCUSD ---
07:58:55 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:58:55 - root - INFO - --- Analyse de ETHUSD ---
07:58:55 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:59:15 - root - INFO - --- Analyse de XAUUSD ---
07:59:15 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:59:15 - root - INFO - --- Analyse de EURUSD ---
07:59:15 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:59:15 - root - INFO - --- Analyse de GBPUSD ---
07:59:15 - root - INFO - --- Analyse de BTCUSD ---
07:59:15 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:59:15 - root - INFO - --- Analyse de ETHUSD ---
07:59:15 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:59:35 - root - INFO - --- Analyse de XAUUSD ---
07:59:35 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:59:35 - root - INFO - --- Analyse de EURUSD ---
07:59:35 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:59:35 - root - INFO - --- Analyse de GBPUSD ---
07:59:35 - root - INFO - --- Analyse de BTCUSD ---
07:59:35 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:59:35 - root - INFO - --- Analyse de ETHUSD ---
07:59:35 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:59:55 - root - INFO - --- Analyse de XAUUSD ---
07:59:55 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:59:55 - root - INFO - --- Analyse de EURUSD ---
07:59:55 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
07:59:55 - root - INFO - --- Analyse de GBPUSD ---
07:59:55 - root - INFO - --- Analyse de BTCUSD ---
07:59:55 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:59:55 - root - INFO - --- Analyse de ETHUSD ---
07:59:55 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:00:15 - root - INFO - --- Analyse de XAUUSD ---
08:00:15 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:00:15 - root - INFO - --- Analyse de EURUSD ---
08:00:15 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:00:15 - root - INFO - --- Analyse de GBPUSD ---
08:00:15 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:00:15 - root - INFO - --- Analyse de BTCUSD ---
08:00:15 - root - INFO - --- Analyse de ETHUSD ---
08:00:15 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:00:35 - root - INFO - --- Analyse de XAUUSD ---
08:00:35 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:00:35 - root - INFO - --- Analyse de EURUSD ---
08:00:35 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:00:35 - root - INFO - --- Analyse de GBPUSD ---
08:00:35 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:00:35 - root - INFO - --- Analyse de BTCUSD ---
08:00:35 - root - INFO - --- Analyse de ETHUSD ---
08:00:35 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:00:55 - root - INFO - --- Analyse de XAUUSD ---
08:00:55 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:00:55 - root - INFO - --- Analyse de EURUSD ---
08:00:55 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:00:55 - root - INFO - --- Analyse de GBPUSD ---
08:00:55 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:00:55 - root - INFO - --- Analyse de BTCUSD ---
08:00:55 - root - INFO - --- Analyse de ETHUSD ---
08:00:55 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:01:15 - root - INFO - --- Analyse de XAUUSD ---
08:01:15 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:01:15 - root - INFO - --- Analyse de EURUSD ---
08:01:15 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:01:15 - root - INFO - --- Analyse de GBPUSD ---
08:01:15 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:01:15 - root - INFO - --- Analyse de BTCUSD ---
08:01:15 - root - INFO - --- Analyse de ETHUSD ---
08:01:15 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:01:35 - root - INFO - --- Analyse de XAUUSD ---
08:01:35 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:01:35 - root - INFO - --- Analyse de EURUSD ---
08:01:35 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:01:35 - root - INFO - --- Analyse de GBPUSD ---
08:01:35 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:01:35 - root - INFO - --- Analyse de BTCUSD ---
08:01:35 - root - INFO - --- Analyse de ETHUSD ---
08:01:35 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:01:55 - root - INFO - --- Analyse de XAUUSD ---
08:01:55 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:01:55 - root - INFO - --- Analyse de EURUSD ---
08:01:55 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:01:55 - root - INFO - --- Analyse de GBPUSD ---
08:01:55 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:01:55 - root - INFO - --- Analyse de BTCUSD ---
08:01:55 - root - INFO - --- Analyse de ETHUSD ---
08:01:55 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:02:15 - root - INFO - --- Analyse de XAUUSD ---
08:02:15 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:02:15 - root - INFO - --- Analyse de EURUSD ---
08:02:15 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:02:15 - root - INFO - --- Analyse de GBPUSD ---
08:02:15 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:02:15 - root - INFO - --- Analyse de BTCUSD ---
08:02:16 - root - INFO - --- Analyse de ETHUSD ---
08:02:16 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:02:36 - root - INFO - --- Analyse de XAUUSD ---
08:02:36 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:02:36 - root - INFO - --- Analyse de EURUSD ---
08:02:36 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:02:36 - root - INFO - --- Analyse de GBPUSD ---
08:02:36 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:02:36 - root - INFO - --- Analyse de BTCUSD ---
08:02:36 - root - INFO - --- Analyse de ETHUSD ---
08:02:36 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:02:56 - root - INFO - --- Analyse de XAUUSD ---
08:02:56 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:02:56 - root - INFO - --- Analyse de EURUSD ---
08:02:56 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:02:56 - root - INFO - --- Analyse de GBPUSD ---
08:02:56 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:02:56 - root - INFO - --- Analyse de BTCUSD ---
08:02:56 - root - INFO - --- Analyse de ETHUSD ---
08:02:56 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:03:16 - root - INFO - --- Analyse de XAUUSD ---
08:03:16 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:03:16 - root - INFO - --- Analyse de EURUSD ---
08:03:16 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:03:16 - root - INFO - --- Analyse de GBPUSD ---
08:03:16 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:03:16 - root - INFO - --- Analyse de BTCUSD ---
08:03:16 - root - INFO - --- Analyse de ETHUSD ---
08:03:16 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:03:36 - root - INFO - --- Analyse de XAUUSD ---
08:03:36 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:03:36 - root - INFO - --- Analyse de EURUSD ---
08:03:36 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:03:36 - root - INFO - --- Analyse de GBPUSD ---
08:03:36 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:03:36 - root - INFO - --- Analyse de BTCUSD ---
08:03:36 - root - INFO - --- Analyse de ETHUSD ---
08:03:36 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:03:56 - root - INFO - --- Analyse de XAUUSD ---
08:03:56 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:03:56 - root - INFO - --- Analyse de EURUSD ---
08:03:56 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:03:56 - root - INFO - --- Analyse de GBPUSD ---
08:03:56 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:03:56 - root - INFO - --- Analyse de BTCUSD ---
08:03:56 - root - INFO - --- Analyse de ETHUSD ---
08:03:56 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:04:16 - root - INFO - --- Analyse de XAUUSD ---
08:04:16 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:04:16 - root - INFO - --- Analyse de EURUSD ---
08:04:16 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:04:16 - root - INFO - --- Analyse de GBPUSD ---
08:04:16 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:04:16 - root - INFO - --- Analyse de BTCUSD ---
08:04:16 - root - INFO - --- Analyse de ETHUSD ---
08:04:16 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:04:36 - root - INFO - --- Analyse de XAUUSD ---
08:04:36 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:04:36 - root - INFO - --- Analyse de EURUSD ---
08:04:36 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:04:36 - root - INFO - --- Analyse de GBPUSD ---
08:04:36 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:04:36 - root - INFO - --- Analyse de BTCUSD ---
08:04:36 - root - INFO - --- Analyse de ETHUSD ---
08:04:36 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:04:56 - root - INFO - --- Analyse de XAUUSD ---
08:04:56 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:04:56 - root - INFO - --- Analyse de EURUSD ---
08:04:56 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:04:56 - root - INFO - --- Analyse de GBPUSD ---
08:04:56 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:04:56 - root - INFO - --- Analyse de BTCUSD ---
08:04:56 - root - INFO - --- Analyse de ETHUSD ---
08:04:56 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:05:16 - root - INFO - --- Analyse de XAUUSD ---
08:05:16 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
08:05:16 - root - INFO - --- Analyse de EURUSD ---
08:05:16 - root - INFO - Analyse suspendue pour EURUSD : un trade géré par ce bot est déjà en cours.
08:05:16 - root - INFO - --- Analyse de GBPUSD ---
08:05:16 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
08:05:16 - root - INFO - --- Analyse de BTCUSD ---
08:05:16 - root - INFO - --- Analyse de ETHUSD ---
08:05:16 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
08:05:36 - root - INFO - --- Analyse de XAUUSD ---
